-----------------------------------------------------------------------------------
Identifier:,IHS5922-20175P01
File Name:,RSRP70A.2
Ear:,R
Channel:,1
Intensity:,70 dB HL
Stim. Rate:,  1.10/s
Stim. Mode:,0
Sweeps:,61
Artifacts:,1
Smp. Period:,700.00 us
Amp. Gain:, 50.00 K
Low Pass:, 30.00 Hz
High Pass:,  1.00 Hz
Notch Filter:,TRUE
Stimulus:,100
Stim. Freq.:,1000 Hz
Stim. Dur.:,2000 pnts
Masking:,0 dB SPL
Stim. Point:,513
-----------------------------------------------------------------------------------
Peak Information:,Label,Peak(+),Peak(+)(ms),Peak(-),Peak(-)(ms)
,21, 887,261.80, 967,317.80,
-----------------------------------------------------------------------------------


Data Pnt:,Data Pnt(ms):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):
 857,240.80,   58394,  5.84,   26258,  5.34,   32136,  6.54
 858,241.50,   59010,  5.90,   26314,  5.35,   32696,  6.65
 859,242.20,   59633,  5.97,   26247,  5.34,   33386,  6.79
 860,242.90,   60207,  6.02,   26075,  5.31,   34132,  6.94
 861,243.60,   60674,  6.07,   25814,  5.25,   34860,  7.09
 862,244.30,   60988,  6.10,   25480,  5.18,   35508,  7.22
 863,245.00,   61121,  6.12,   25085,  5.10,   36036,  7.33
 864,245.70,   61063,  6.11,   24637,  5.01,   36426,  7.41
 865,246.40,   60824,  6.09,   24138,  4.91,   36686,  7.46
 866,247.10,   60425,  6.05,   23587,  4.80,   36838,  7.49
 867,247.80,   59914,  6.00,   22999,  4.68,   36915,  7.51
 868,248.50,   59364,  5.94,   22410,  4.56,   36954,  7.52
 869,249.20,   58876,  5.89,   21893,  4.45,   36983,  7.52
 870,249.90,   58570,  5.86,   21545,  4.38,   37025,  7.53
 871,250.60,   58555,  5.86,   21464,  4.37,   37091,  7.55
 872,251.30,   58887,  5.89,   21702,  4.42,   37185,  7.57
 873,252.00,   59558,  5.96,   22244,  4.53,   37314,  7.59
 874,252.70,   60477,  6.05,   22989,  4.68,   37488,  7.63
 875,253.40,   61509,  6.15,   23778,  4.84,   37731,  7.68
 876,254.10,   62508,  6.25,   24432,  4.97,   38076,  7.75
 877,254.80,   63364,  6.34,   24809,  5.05,   38555,  7.84
 878,255.50,   64027,  6.41,   24838,  5.05,   39189,  7.97
 879,256.20,   64507,  6.45,   24529,  4.99,   39978,  8.13
 880,256.90,   64852,  6.49,   23961,  4.88,   40891,  8.32
 881,257.60,   65118,  6.52,   23242,  4.73,   41876,  8.52
 882,258.30,   65344,  6.54,   22475,  4.57,   42869,  8.72
 883,259.00,   65549,  6.56,   21734,  4.42,   43815,  8.91
 884,259.70,   65734,  6.58,   21055,  4.28,   44679,  9.09
 885,260.40,   65890,  6.59,   20446,  4.16,   45444,  9.25
 886,261.10,   66016,  6.61,   19904,  4.05,   46112,  9.38
 887,261.80,   66109,  6.61,   19432,  3.95,   46677,  9.50
 888,262.50,   66169,  6.62,   19051,  3.88,   47118,  9.59
 889,263.20,   66190,  6.62,   18796,  3.82,   47394,  9.64
 890,263.90,   66160,  6.62,   18710,  3.81,   47450,  9.65
 891,264.60,   66065,  6.61,   18825,  3.83,   47240,  9.61
 892,265.30,   65899,  6.59,   19152,  3.90,   46747,  9.51
 893,266.00,   65659,  6.57,   19665,  4.00,   45994,  9.36
 894,266.70,   65351,  6.54,   20307,  4.13,   45044,  9.16
 895,267.40,   64974,  6.50,   20991,  4.27,   43983,  8.95
 896,268.10,   64509,  6.45,   21616,  4.40,   42893,  8.73
 897,268.80,   63924,  6.40,   22091,  4.49,   41833,  8.51
 898,269.50,   63185,  6.32,   22357,  4.55,   40828,  8.31
 899,270.20,   62267,  6.23,   22394,  4.56,   39873,  8.11
 900,270.90,   61183,  6.12,   22231,  4.52,   38952,  7.93
 901,271.60,   59974,  6.00,   21926,  4.46,   38048,  7.74
 902,272.30,   58703,  5.87,   21547,  4.38,   37156,  7.56
 903,273.00,   57429,  5.75,   21145,  4.30,   36284,  7.38
 904,273.70,   56187,  5.62,   20740,  4.22,   35447,  7.21
 905,274.40,   54980,  5.50,   20322,  4.13,   34658,  7.05
 906,275.10,   53792,  5.38,   19867,  4.04,   33925,  6.90
 907,275.80,   52609,  5.26,   19360,  3.94,   33249,  6.76
 908,276.50,   51436,  5.15,   18813,  3.83,   32623,  6.64
 909,277.20,   50309,  5.03,   18269,  3.72,   32040,  6.52
 910,277.90,   49289,  4.93,   17792,  3.62,   31497,  6.41
 911,278.60,   48433,  4.85,   17443,  3.55,   30990,  6.31
 912,279.30,   47774,  4.78,   17251,  3.51,   30523,  6.21
 913,280.00,   47297,  4.73,   17203,  3.50,   30094,  6.12
 914,280.70,   46929,  4.70,   17234,  3.51,   29695,  6.04
 915,281.40,   46558,  4.66,   17256,  3.51,   29302,  5.96
 916,282.10,   46063,  4.61,   17192,  3.50,   28871,  5.87
 917,282.80,   45347,  4.54,   17004,  3.46,   28343,  5.77
 918,283.50,   44366,  4.44,   16712,  3.40,   27654,  5.63
 919,284.20,   43135,  4.32,   16380,  3.33,   26755,  5.44
 920,284.90,   41714,  4.17,   16082,  3.27,   25632,  5.22
 921,285.60,   40172,  4.02,   15858,  3.23,   24314,  4.95
 922,286.30,   38569,  3.86,   15695,  3.19,   22874,  4.65
 923,287.00,   36935,  3.70,   15526,  3.16,   21409,  4.36
 924,287.70,   35281,  3.53,   15262,  3.11,   20019,  4.07
 925,288.40,   33610,  3.36,   14830,  3.02,   18780,  3.82
 926,289.10,   31932,  3.20,   14195,  2.89,   17737,  3.61
 927,289.80,   30263,  3.03,   13367,  2.72,   16896,  3.44
 928,290.50,   28619,  2.86,   12382,  2.52,   16237,  3.30
 929,291.20,   26996,  2.70,   11279,  2.29,   15717,  3.20
 930,291.90,   25360,  2.54,   10088,  2.05,   15272,  3.11
 931,292.60,   23659,  2.37,    8833,  1.80,   14826,  3.02
 932,293.30,   21840,  2.19,    7546,  1.54,   14294,  2.91
 933,294.00,   19889,  1.99,    6282,  1.28,   13607,  2.77
 934,294.70,   17853,  1.79,    5120,  1.04,   12733,  2.59
 935,295.40,   15851,  1.59,    4149,  0.84,   11702,  2.38
 936,296.10,   14050,  1.41,    3447,  0.70,   10603,  2.16
 937,296.80,   12619,  1.26,    3054,  0.62,    9565,  1.95
 938,297.50,   11678,  1.17,    2968,  0.60,    8710,  1.77
 939,298.20,   11252,  1.13,    3145,  0.64,    8107,  1.65
 940,298.90,   11271,  1.13,    3519,  0.72,    7752,  1.58
 941,299.60,   11582,  1.16,    4017,  0.82,    7565,  1.54
 942,300.30,   11996,  1.20,    4572,  0.93,    7424,  1.51
 943,301.00,   12337,  1.23,    5130,  1.04,    7207,  1.47
 944,301.70,   12474,  1.25,    5641,  1.15,    6833,  1.39
 945,302.40,   12339,  1.23,    6063,  1.23,    6276,  1.28
 946,303.10,   11923,  1.19,    6355,  1.29,    5568,  1.13
 947,303.80,   11270,  1.13,    6493,  1.32,    4777,  0.97
 948,304.50,   10464,  1.05,    6480,  1.32,    3984,  0.81
 949,305.20,    9603,  0.96,    6348,  1.29,    3255,  0.66
 950,305.90,    8800,  0.88,    6164,  1.25,    2636,  0.54
 951,306.60,    8147,  0.82,    6000,  1.22,    2147,  0.44
 952,307.30,    7707,  0.77,    5922,  1.20,    1785,  0.36
 953,308.00,    7490,  0.75,    5955,  1.21,    1535,  0.31
 954,308.70,    7448,  0.75,    6075,  1.24,    1373,  0.28
 955,309.40,    7492,  0.75,    6216,  1.26,    1276,  0.26
 956,310.10,    7517,  0.75,    6294,  1.28,    1223,  0.25
 957,310.80,    7432,  0.74,    6237,  1.27,    1195,  0.24
 958,311.50,    7196,  0.72,    6018,  1.22,    1178,  0.24
 959,312.20,    6822,  0.68,    5664,  1.15,    1158,  0.24
 960,312.90,    6363,  0.64,    5246,  1.07,    1117,  0.23
 961,313.60,    5889,  0.59,    4861,  0.99,    1028,  0.21
 962,314.30,    5458,  0.55,    4599,  0.94,     859,  0.17
 963,315.00,    5097,  0.51,    4521,  0.92,     576,  0.12
 964,315.70,    4809,  0.48,    4646,  0.95,     163,  0.03
 965,316.40,    4585,  0.46,    4954,  1.01,    -369, -0.08
 966,317.10,    4434,  0.44,    5401,  1.10,    -967, -0.20
 967,317.80,    4387,  0.44,    5932,  1.21,   -1545, -0.31
 968,318.50,    4488,  0.45,    6491,  1.32,   -2003, -0.41
 969,319.20,    4778,  0.48,    7035,  1.43,   -2257, -0.46
 970,319.90,    5270,  0.53,    7529,  1.53,   -2259, -0.46
 971,320.60,    5938,  0.59,    7952,  1.62,   -2014, -0.41
 972,321.30,    6732,  0.67,    8301,  1.69,   -1569, -0.32
 973,322.00,    7589,  0.76,    8584,  1.75,    -995, -0.20
 974,322.70,    8456,  0.85,    8822,  1.79,    -366, -0.07
 975,323.40,    9299,  0.93,    9037,  1.84,     262,  0.05
 976,324.10,   10098,  1.01,    9241,  1.88,     857,  0.17
 977,324.80,   10825,  1.08,    9420,  1.92,    1405,  0.29
 978,325.50,   11448,  1.15,    9536,  1.94,    1912,  0.39
 979,326.20,   11926,  1.19,    9532,  1.94,    2394,  0.49
 980,326.90,   12233,  1.22,    9363,  1.90,    2870,  0.58
 981,327.60,   12373,  1.24,    9013,  1.83,    3360,  0.68
 982,328.30,   12380,  1.24,    8512,  1.73,    3868,  0.79
 983,329.00,   12305,  1.23,    7931,  1.61,    4374,  0.89
 984,329.70,   12185,  1.22,    7356,  1.50,    4829,  0.98
 985,330.40,   12029,  1.20,    6866,  1.40,    5163,  1.05
 986,331.10,   11824,  1.18,    6508,  1.32,    5316,  1.08
 987,331.80,   11550,  1.16,    6293,  1.28,    5257,  1.07
 988,332.50,   11213,  1.12,    6202,  1.26,    5011,  1.02
 989,333.20,   10853,  1.09,    6202,  1.26,    4651,  0.95
 990,333.90,   10525,  1.05,    6252,  1.27,    4273,  0.87
 991,334.60,   10287,  1.03,    6318,  1.29,    3969,  0.81
 992,335.30,   10168,  1.02,    6373,  1.30,    3795,  0.77
 993,336.00,   10168,  1.02,    6399,  1.30,    3769,  0.77
 994,336.70,   10272,  1.03,    6393,  1.30,    3879,  0.79
 995,337.40,   10463,  1.05,    6356,  1.29,    4107,  0.84
 996,338.10,   10722,  1.07,    6287,  1.28,    4435,  0.90
 997,338.80,   11037,  1.10,    6180,  1.26,    4857,  0.99
 998,339.50,   11377,  1.14,    6011,  1.22,    5366,  1.09
 999,340.20,   11702,  1.17,    5753,  1.17,    5949,  1.21
1000,340.90,   11959,  1.20,    5377,  1.09,    6582,  1.34
1001,341.60,   12098,  1.21,    4867,  0.99,    7231,  1.47
1002,342.30,   12077,  1.21,    4219,  0.86,    7858,  1.60
1003,343.00,   11869,  1.19,    3440,  0.70,    8429,  1.71
1004,343.70,   11450,  1.15,    2540,  0.52,    8910,  1.81
1005,344.40,   10804,  1.08,    1533,  0.31,    9271,  1.89
1006,345.10,    9926,  0.99,     439,  0.09,    9487,  1.93
1007,345.80,    8829,  0.88,    -712, -0.14,    9541,  1.94
1008,346.50,    7546,  0.76,   -1877, -0.38,    9423,  1.92
1009,347.20,    6130,  0.61,   -3007, -0.61,    9137,  1.86
1010,347.90,    4633,  0.46,   -4061, -0.83,    8694,  1.77
1011,348.60,    3091,  0.31,   -5013, -1.02,    8104,  1.65
1012,349.30,    1512,  0.15,   -5862, -1.19,    7374,  1.50
1013,350.00,    -118, -0.01,   -6622, -1.35,    6504,  1.32
1014,350.70,   -1813, -0.18,   -7317, -1.49,    5504,  1.12
1015,351.40,   -3570, -0.36,   -7968, -1.62,    4398,  0.89
1016,352.10,   -5336, -0.53,   -8581, -1.75,    3245,  0.66
1017,352.80,   -7015, -0.70,   -9144, -1.86,    2129,  0.43
1018,353.50,   -8459, -0.85,   -9624, -1.96,    1165,  0.24
1019,354.20,   -9546, -0.96,   -9987, -2.03,     441,  0.09
1020,354.90,  -10147, -1.02,  -10189, -2.07,      42,  0.00
1021,355.60,  -10352, -1.04,  -10259, -2.09,     -93, -0.02
1022,356.30,  -10147, -1.02,  -10189, -2.07,      42,  0.00
1023,357.00,  -10147, -1.02,  -10189, -2.07,      42,  0.00
1024,357.70,  -10147, -1.02,  -10189, -2.07,      42,  0.00
